,date,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa
stock,,AAL.L,AHT.L,AV.L,AZN.L,BA.L,BARC.L,BATS.L,BHP.L,BP.L,BT-A.L,CPG.L,CRDA.L,CRH.L,DGE.L,ENT.L,EXPN.L,FERG.L,FLTR.L,GLEN.L,GSK.L,HLMA.L,HSBA.L,III.L,IMB.L,ITRK.L,LGEN.L,LLOY.L,LSEG.L,MNDI.L,NG.L,NWG.L,NXT.L,OCDO.L,PRU.L,PSN.L,RDSA.L,RDSB.L,REL.L,RIO.L,RKT.L,SGRO.L,SKG.L,SMT.L,SN.L,SSE.L,STAN.L,TSCO.L,ULVR.L,VOD.L,WPP.L
205,2018-07-12,3685.8333264160156,3260.590634765625,383.31410888671877,30610.673037109376,619.8311877441407,345.7803112792969,12036.23095703125,3765.2204003906254,1714.3251025390625,187.19226837158203,2798.60947265625,2003.6295117187499,4453.897890625,12855.91482910156,553.0,2779.1041259765625,8111.871362304687,9782.205,547.924453125,5862.654101562501,799.3619384765625,3574.103525390625,609.9849243164062,2007.2275439453126,3206.677734375,227.78107360839846,116.53334812164306,6961.610156250001,1066.551640625,1567.730771484375,139.60624053955078,3896.6735937500002,631.16,3149.671025390625,1159.36828125,8334.505920410156,7484.3040771484375,3436.8200451660155,14541.843886718749,16025.64322265625,470.45973266601567,1692.2712084960938,557.5263916015625,1091.1881982421876,1120.1584448242188,517.5393920898438,271.6626342773438,25421.801879882812,334.9995518493652,777.8685607910156
206,2018-07-13,3680.5025842285154,3277.2896337890625,384.17726318359377,30993.732861328128,622.98609375,346.10877319335935,12031.634033203125,3749.7685693359376,1712.5248583984376,186.1460430908203,2827.46126953125,2010.1490087890625,4448.938515625,12945.943920898437,550.0,2759.5683166503904,8230.620556640624,9695.9923046875,546.1795117187501,5860.4240234375,801.1200439453124,3566.048076171875,611.1974029541016,1984.0604223632813,3239.28427734375,228.12412719726564,116.25394309997559,6969.3203125,1062.8847155761719,1558.9948327636719,139.49268936157227,3934.0423828125004,638.29,3152.411015625,1158.4346875,8382.031860351562,7489.7884521484375,3467.369680175781,14617.83626953125,15946.710502929687,472.0004040527344,1700.9217114257813,563.6754931640626,1091.5939477539061,1116.9373059082031,514.4724609374999,271.6626342773438,25461.22412109375,333.0543927001953,789.923583984375
207,2018-07-16,3641.4484350585935,3263.679931640625,384.0203491210938,30814.66903320313,625.3363397216797,346.12701416015625,11877.831445312499,3690.2344262695315,1672.62154296875,185.10400650024414,2785.55341796875,2009.8424658203126,4475.6643359375,12805.446425781249,543.3499755859375,2746.5447509765627,8177.350048828125,9759.21353515625,539.3740283203125,5755.561474609375,801.1200439453124,3551.15015625,612.2541961669922,1964.2855297851563,3230.666015625,227.7381774902344,116.13659214019775,6921.059375000001,1065.7658337402343,1529.3292395019532,138.76313812255862,3890.2308593750004,653.79,3131.718779296875,1154.3509375,8217.274475097656,7324.89697265625,3441.9115161132813,14457.345273437499,16030.633168945313,470.5997937011719,1698.0345703125,561.6258349609375,1081.043095703125,1099.62357421875,518.5361083984375,271.02443115234377,25287.498962402344,331.88004943847653,768.9032592773438
208,2018-07-17,3700.491298828125,3282.8563256835937,388.02219726562504,31269.754106445314,624.4706066894531,343.7001873779297,11709.811328124999,3690.2344262695315,1680.7220800781251,183.76063583374022,2826.61263671875,2022.372724609375,4430.75189453125,12982.88185546875,553.5,2761.0154614257813,8179.162548828125,9454.59857421875,546.3539990234375,5804.64521484375,800.5338134765625,3561.013330078125,623.1869201660156,1946.7161901855468,3297.7511718749997,228.98170349121096,116.32845394134522,6938.48359375,1089.0770373535156,1538.4292028808595,138.470749206543,3953.37125,664.64,3172.5014453125,1167.302734375,8271.136779785156,7360.890563964844,3483.6624951171875,14737.256201171875,15922.045268554688,472.7006140136719,1706.3282373046875,562.1382177734375,1082.6664086914063,1114.5216088867187,513.1690307617188,272.83265625,25349.015258789062,330.30190658569336,748.6825561523438
209,2018-07-18,3755.5706152343746,3356.612570800781,389.1207543945313,31579.58405273438,625.7697717285157,344.68547973632815,11763.448291015624,3791.5791503906253,1686.72251953125,183.04919494628905,2804.5496875,2057.008720703125,4529.947929687501,13105.230874023437,545.0,2784.168856201172,8246.453735351562,9512.0726953125,555.77689453125,5815.057617187501,813.4269287109374,3611.8637597656248,631.2697448730469,1972.649345703125,3301.1247070312497,231.12571838378906,116.45884578704833,7012.4921875,1097.458654785156,1528.7832678222658,139.03848464965822,3948.2171289062503,650.07,3243.7318457031247,1162.6353906250001,8323.416137695312,7433.568054199219,3491.809442138672,14909.142875976562,15907.2448046875,474.10117675781254,1690.1086596679688,570.8495507812501,1079.42009765625,1114.9240783691407,519.6862335205078,272.72635742187504,25491.54473876953,330.1183984375,745.8274383544922
210,2018-07-19,3602.327149658203,3256.4153466796874,388.257568359375,31596.47927734375,627.6255792236328,338.5180096435547,11837.007421875,3721.592362060547,1709.8244921875,182.17036926269532,2792.6696875000002,2037.4489697265624,4488.61666015625,13186.026401367186,540.0,2796.4687573242186,8279.439111328125,9540.81005859375,552.7231787109375,5793.489453125,813.4269287109374,3615.38779296875,626.0159912109375,2009.3017919921874,3326.98447265625,230.01083129882815,116.34707527160644,7043.33125,1085.4101123046876,1530.6033911132813,138.24367752075196,3949.5054101562505,655.65,3276.6074804687496,1171.036640625,8432.726440429688,7525.441650390625,3492.8275744628904,14731.825903320312,15894.9121875,472.7006140136719,1664.1568432617187,575.4615039062501,1079.0141381835938,1088.75224609375,516.8492858886718,274.2154467773438,26264.84490966797,327.0722924804688,723.9379577636719
211,2018-07-20,3553.022490234375,3218.841701660156,386.60978027343754,31483.8160546875,626.5120947265625,340.81718078613284,12137.378125,3666.148132324219,1702.0238085937501,183.67693603515625,2805.3983203125,2025.2250439453126,4417.52599609375,13312.993427734375,549.0,2796.4687573242186,8173.88505859375,9627.0221484375,543.8237451171875,5762.997216796875,817.529150390625,3600.2835546875,625.7464599609375,2016.563016357422,3369.7101562499997,229.06747924804688,116.66373996734619,7001.700000000001,1070.742412109375,1538.065047607422,137.2785078430176,3897.9622070312503,671.46,3269.3019726562497,1168.702890625,8413.715515136719,7473.334533691406,3493.8457067871095,14789.726123046874,16050.311103515625,471.4401123046875,1655.5061865234375,571.3619970703126,1083.4780126953124,1098.0129418945312,520.2995574951171,275.27918701171876,26452.859436035156,325.9713116455078,732.8206329345703
212,2018-07-23,3563.683033447265,3235.540341796875,385.2758520507813,31461.280976562502,626.1408001708985,340.4522369384766,12019.374951171874,3658.8761279296878,1700.8239453125,186.02051559448242,2795.21537109375,2022.372724609375,4399.33982421875,13172.1760546875,551.0,2803.704296875,8101.316381835937,9638.517578125,540.944482421875,5818.031591796876,814.012939453125,3635.0230859375,618.4719543457031,1980.2566479492189,3361.8404296875,227.09494995117188,116.0304105758667,6993.990625,1052.4077868652344,1524.0512084960938,137.3920590209961,3846.418671875,708.66,3244.6448925781247,1135.5648437500001,8416.885070800781,7471.962646484375,3475.5160876464843,14704.686069335938,15825.848208007812,466.1178405761719,1649.0180786132812,564.7003857421876,1072.5215161132812,1097.2077514648438,518.3060729980468,274.321865234375,26070.759338378906,326.6318797302246,755.6618499755859
213,2018-07-24,3764.453930664062,3268.9401342773435,390.6900537109375,31562.676660156252,621.6869952392578,345.4883624267578,12105.195947265624,3868.383669433594,1704.4238720703127,187.40151046752928,2783.33515625,2014.2224609375,4419.17912109375,13098.303862304687,551.5,2792.851171875,8109.2326171875,9644.26529296875,571.3072216796876,5789.027685546876,809.91064453125,3682.348759765625,620.4927062988281,1978.1819067382812,3371.9586914062497,230.18234985351563,117.31569919586181,7015.578125,1080.1716479492188,1488.743690185547,142.10427444458008,3818.0698437500005,703.39,3282.086611328125,1146.76640625,8462.825317382812,7528.183044433594,3439.874981689453,15403.10078125,15766.648999023437,467.65851196289066,1645.7739477539062,568.7998291015625,1074.5503686523436,1076.2701599121094,535.2507171630859,272.30088867187504,26007.074340820312,326.00802688598634,756.9307708740234
214,2018-07-25,3775.5580749511714,3210.4918432617187,384.0203491210938,31337.356298828126,608.6965423583985,343.04329467773437,12177.222460937499,3810.6669836425785,1698.1235791015627,186.2297576904297,2789.2751562500002,2004.4447900390626,4369.58087890625,13146.783139648436,544.5,2759.5683166503904,8055.136572265625,9535.062949218749,565.37427734375,5735.481103515625,804.6362548828125,3643.58150390625,637.6013031005859,1960.8934240722656,3366.3369140625,226.40887573242188,116.30982410430909,7024.828125,1085.9339587402344,1491.291862792969,139.71978149414062,3829.6673632812503,710.52,3202.637373046875,1155.167578125,8418.468017578125,7473.334533691406,3417.4720239257813,15088.271713867187,15626.051870117188,464.85729125976565,1660.9127124023437,562.6507275390625,1072.1157666015624,1077.8807922363283,524.4399353027344,273.8963452148438,26001.01483154297,321.31031356811525,746.1446685791016
215,2018-07-26,3747.575129394531,3285.6394921875,385.19733154296875,32649.884667968752,606.6551208496094,345.1964447021484,12802.48203125,3801.122885742188,1693.6230810546876,188.19668075561523,2725.6319921875,2067.60544921875,4432.40501953125,13022.126342773436,551.0,2765.3568957519533,8063.052099609375,9489.083046875,564.0655712890625,5712.425146484376,815.1849609375,3651.133984375,632.8862915039062,1974.0326708984376,3380.9537109375,224.95091857910157,116.53334812164306,6970.8625,1083.8385729980469,1503.303631591797,140.51460906982422,3796.1640820312505,695.33,3234.599677734375,1150.500234375,8161.827392578125,7203.196533203125,3488.7542358398437,15057.512387695311,15566.852661132812,465.697705078125,1669.5635229492189,564.7003857421876,1104.5795068359375,1067.5442041015626,532.2605163574218,273.8963452148438,25955.524841308594,324.9803744506836,747.0964050292969
216,2018-07-27,3756.4587585449217,3299.55568359375,384.17726318359377,32300.627460937503,606.4696398925781,348.3349182128906,12612.450488281249,3878.836314697266,1702.0238085937501,197.52908248901366,2742.60357421875,2086.34908203125,4351.395156250001,13093.689531249998,547.5,2747.2684155273437,8014.232836914062,9489.083046875,568.86416015625,5776.383593750001,824.5615722656249,3664.2241796875,636.5235900878906,1963.6592114257812,3366.3369140625,225.3797479248047,116.6078504562378,6926.14765625,1089.6008837890624,1503.1216845703125,141.70687088012696,3780.7010546875003,702.46,3241.9054687499997,1149.5667968750001,8234.702453613281,7297.813903808594,3442.930187988281,15061.130820312499,16797.69681640625,466.2579016113281,1663.0754150390626,562.6507275390625,1117.1592114257812,1070.5097290039064,538.777719116211,274.00281494140626,26167.803771972656,330.30190658569336,753.7584228515625
217,2018-07-30,3726.698271484375,3274.5068261718748,388.8068310546875,32385.12487792969,607.2118298339844,352.0938024902344,12727.390283203124,3915.193436279297,1696.623525390625,197.27798309326172,2764.6665234375,2088.795546875,4361.31435546875,12902.082651367187,577.0,2728.456455078125,7982.5671875,9374.13359375,567.0319238281251,5819.519384765626,824.5615722656249,3654.1546875,635.1764373779297,1982.3313891601563,3330.35771484375,227.43802001953125,116.21668342590331,6793.5453125,1091.69626953125,1475.093875732422,143.92102172851563,3775.54693359375,690.68,3272.0413964843747,1146.76640625,8231.532897949219,7259.418518066406,3404.233875732422,15015.898823242187,16945.693515625,466.53802368164065,1689.0270776367188,548.3024853515625,1102.14458984375,1059.9189099121095,534.254052734375,272.19445312500005,26252.71435546875,342.2294938659668,750.5858917236328
218,2018-07-31,3848.4037084960937,3257.807109375,392.3379052734375,33038.57217773438,606.0984783935547,353.9184906005859,12876.041162109374,3986.9984069824222,1720.02490234375,195.43663192749023,2782.48673828125,2094.4995556640624,4319.983085937501,12936.710356445312,585.0,2711.8151196289064,7929.789453124999,9529.315234375,583.6966406250001,5881.246679687501,824.5615722656249,3677.81734375,638.2748107910156,2020.7127453613282,3305.621484375,225.29400512695315,116.19805358886718,6779.668750000001,1098.5061987304687,1480.1898291015625,144.9997221374512,3824.5132421875,685.72,3296.6979101562497,1158.4346875,8285.396118164062,7326.6092529296875,3385.9042565917966,15185.976811523436,16765.63201171875,465.697705078125,1692.2712084960938,547.790166015625,1071.7098071289063,1059.0715991210939,527.5067626953124,276.87474609375005,26413.43719482422,341.3119871520996,756.2963104248047
219,2018-08-01,3793.325646972656,3175.701005859375,388.88535156250003,32706.216279296877,588.2829260253907,349.79466247558594,12816.274658203125,3867.929033203125,1689.7230761718752,192.3397689819336,2762.1210546875,2108.35466796875,4184.41560546875,12950.561928710937,575.0,2664.785402832031,7921.872509765625,9362.639375,561.622578125,5847.03603515625,820.459423828125,3595.249169921875,631.4044647216797,1998.2370397949219,3294.3779296875,223.40726806640626,118.1166801071167,6717.9921875,1106.887667236328,1438.6941528320312,144.31843551635743,3551.33353515625,685.1,3260.1698046875,1150.0335937500001,8141.232604980469,7188.113708496094,3374.702912597656,14670.308310546874,16694.098862304687,461.4959216308594,1738.7680078125,547.2776562500001,1072.1157666015624,1051.8700860595704,523.3665405273438,274.2154467773438,26413.43719482422,338.3025624084473,746.4619445800781
220,2018-08-02,3676.5054687499996,3156.2177636718748,382.7648779296875,32728.745273437504,587.9116979980469,340.3792108154297,12719.72626953125,3781.1265051269534,1668.72142578125,192.50715377807617,2771.45537109375,2098.5730078125,4157.963359375,12925.167788085937,567.5,2672.7444226074217,7812.360693359375,9287.92150390625,546.092216796875,5704.2455078125,818.7012451171875,3544.9020703124997,619.8191070556641,2011.3762866210939,3261.77138671875,219.37649963378908,116.81276165008545,6933.856250000001,1085.4101123046876,1453.9821435546876,141.99072326660158,3565.50794921875,676.42,3160.6295703124997,1126.230078125,8020.833435058594,7088.011169433594,3396.0434948730467,14141.974765625,16773.030258789062,457.0139685058594,1705.2471166992189,544.7155517578125,1086.3184692382813,1051.4464935302735,516.6193023681641,274.00281494140626,26440.031799316406,332.6874444580078,740.1170654296875
221,2018-08-03,3759.5680444335935,3207.7083178710936,387.943740234375,32931.53968261719,579.9318255615235,344.32056701660156,12840.792822265625,3858.8399340820315,1681.6224267578125,196.1899153137207,2778.2437890625,2119.763525390625,4217.48080078125,13033.667685546874,566.0,2699.5152185058596,7890.206860351563,9356.8910546875,555.0788427734376,5775.640771484375,826.31982421875,3603.8075878906247,628.4407196044922,2025.553643798828,3283.13408203125,222.20660522460938,116.51472679138183,6921.521093750001,1171.320927734375,1471.9999926757814,146.36228515625,3647.97720703125,674.87,3190.7652148437496,1137.43171875,8062.020263671875,7125.037048339844,3440.1609436035155,14445.948535156249,16933.3608984375,469.19918334960937,1737.6865795898439,558.5511572265625,1100.9273413085937,1065.426241455078,528.503530883789,276.0237060546875,26712.073608398438,339.1099574279785,746.7790832519531
222,2018-08-06,3726.698271484375,3246.6737255859375,387.3944140625,32790.713696289065,582.3443420410157,344.06513122558596,12788.689404296874,3833.390093994141,1700.5237548828127,199.6215478515625,2781.63810546875,2131.1717529296875,4240.62634765625,13052.134814453124,565.5,2701.6856591796877,7970.69248046875,9356.8910546875,547.924453125,5869.348095703125,825.733740234375,3567.55806640625,632.482177734375,2020.020712890625,3300.0,223.57877014160158,116.5519694519043,6889.142187500001,1152.986376953125,1468.5419543457033,143.06941345214844,3669.88296875,668.36,3194.4185351562496,1148.633359375,8114.301452636719,7137.3760986328125,3456.5773156738283,14196.255493164062,16960.495302734376,468.49883056640624,1763.6383959960938,559.5761132812501,1104.9852563476563,1060.766220703125,529.4236206054687,275.9173901367188,26855.73193359375,341.53217651367186,750.9032135009766
223,2018-08-07,3855.9552795410154,3267.548371582031,388.6499169921875,33432.89649902344,583.2722790527345,345.5248754882813,12782.558935546875,3918.8287133789063,1729.0258984375,199.83080474853514,2790.9724218750002,2087.1647802734374,4258.8125195312505,13003.655537109375,567.5,2702.4093237304687,8052.497827148437,9333.90201171875,569.387724609375,5963.799853515626,823.3896240234375,3605.31830078125,632.6168518066406,2029.7027563476563,2977.30810546875,225.46552368164063,116.1421725845337,6998.61640625,1163.4633056640625,1473.4559606933594,143.35329650878907,3622.2059375000003,657.2,3209.9431640625,1158.901640625,8215.690612792969,7211.423095703125,3448.3693994140626,14337.3849609375,17056.691040039062,469.05912231445313,1747.4183569335937,565.2128320312501,1106.20271484375,1067.5442041015626,526.9700653076171,276.5556103515625,26898.529174804688,342.2294938659668,767.7168273925781
224,2018-08-08,3834.634193115234,3353.829404296875,394.53498779296876,33737.08659179688,582.7155035400391,352.38575134277346,12909.75595703125,3906.103612060547,1730.2259863281251,200.87704483032226,2824.9155859375,2114.0590966796876,4305.103613281251,13075.219951171874,569.0,2733.5211853027345,8139.5799560546875,8667.193125,569.823994140625,5997.266601562501,823.3896240234375,3652.14064453125,640.4302825927734,2057.364451904297,3047.0185546875,226.83770507812503,115.82550788879395,6953.90234375,1168.1778491210937,1477.095946044922,143.4668374633789,3658.28578125,651.0,3327.7477343749997,1167.302734375,8260.047912597656,7275.8724365234375,3483.2532458496094,14301.198515625,17024.626235351563,470.8799157714844,1762.5571215820312,572.8993359375,1103.7679028320313,1081.1004223632813,534.1773223876953,278.7893041992188,27124.716796875,342.63315734863284,780.7235412597656
225,2018-08-09,3801.3208190917967,3352.438000488281,394.53498779296876,34622.595307617186,578.8184075927735,354.0124969482422,12854.58544921875,3908.376793212891,1716.930908203125,200.4830711364746,2849.52421875,2147.4731201171876,4197.64150390625,13102.852011718749,568.0,2751.6098498535157,8172.564624023437,8678.689765625,576.1932421875,5980.709130859375,825.733740234375,3654.1546875,640.6997222900391,2057.0186206054686,3035.775,226.83770507812503,115.69512454986572,6941.567187500001,1165.5585424804688,1474.9119287109377,143.12618392944336,3700.8093554687503,655.34,3331.4004882812496,1157.034609375,8235.947570800781,7241.1142578125,3495.5649853515624,14398.83580078125,16967.8922265625,470.17956298828125,1777.695732421875,572.8993359375,1109.8548803710937,1084.489539794922,535.0243133544922,281.87393554687503,27106.383361816406,340.1376098632812,772.4753723144531
226,2018-08-10,3703.6005847167967,3330.1723095703123,390.6115966796875,34799.243793945316,580.4886010742188,346.87682373046874,12733.517968749999,3853.841110839844,1691.3776611328126,196.93741149902343,2829.1583203125,2119.763525390625,4166.22943359375,13098.1702734375,562.5,2750.8863696289063,8121.1080322265625,8339.58791015625,560.4010644531251,5886.638183593751,825.147802734375,3631.499052734375,637.4666290283203,2036.6179028320312,2998.6710937499997,226.92346435546875,115.22942966461181,6909.1875,1137.7946813964843,1490.017841796875,140.74171142578126,3651.8430468750003,647.9,3282.999658203125,1154.701015625,8133.119201660156,7147.9576416015625,3468.8893249511716,14107.630913085937,16819.896850585938,472.0004040527344,1761.4758471679688,570.8495507812501,1100.9273413085937,1076.440401611328,524.7591522216796,283.150341796875,26736.529174804688,334.9261553955078,783.5787963867188
227,2018-08-13,3732.0280725097655,3328.7801879882813,391.7886108398438,34485.83646484375,581.6020855712891,341.0721185302734,12716.661035156249,3847.4780163574223,1698.37435546875,198.86343933105468,2822.3701171875,2123.025478515625,4167.88255859375,13095.828178710937,552.5,2752.333145751953,8144.856030273438,8184.40626953125,556.4748779296875,5835.462402343751,824.5615722656249,3605.31830078125,637.1971893310547,2051.141091308594,3016.6611328125,227.43802001953125,114.33530807495117,6923.064062500001,1122.6032092285157,1485.8320153808595,139.54944961547852,3587.4140429687504,648.52,3258.342861328125,1150.0335937500001,8109.018859863281,7125.7122802734375,3475.045059814453,14183.677333984375,16740.964130859375,466.53802368164065,1772.2892065429687,570.3372314453126,1105.3911108398438,1074.322313232422,518.9705505371094,279.5338061523438,26712.073608398438,332.17363525390624,782.6270141601562
228,2018-08-14,3651.6305541992188,3305.122734375,387.6298486328125,34275.002070312505,582.3443420410157,340.073876953125,12787.156787109374,3866.565487060547,1689.24802734375,195.53667205810547,2808.79263671875,2123.025478515625,4157.963359375,13130.958374023436,557.5,2749.4392248535155,8234.5783203125,8069.4562109375,552.1123876953126,5870.08125,823.3896240234375,3602.80056640625,627.7671661376953,2053.561170654297,2985.17900390625,224.26486083984378,113.59020816802979,6842.8859375,1110.5547412109374,1489.4718701171876,137.5056101989746,3570.6620703125004,648.83,3198.9843359375,1140.231953125,8028.683166503906,7049.239685058594,3469.915280761719,14003.763354492186,16876.628212890624,460.09535888671877,1739.8494360351563,566.34017578125,1107.0142138671874,1075.5932165527345,511.7154602050781,276.5556103515625,26803.77703857422,328.06319564819336,776.2823181152344
229,2018-08-15,3425.0972265624996,3236.9321044921876,381.74474609375,33859.027890625,579.9318255615235,332.3835662841797,12529.697509765625,3664.784948730469,1657.9154687500002,194.00458831787108,2783.33515625,2075.7561328125,4106.7119921875,12948.288466796874,548.0,2721.2214685058593,8041.942138671875,7977.4970117187495,520.8771777343751,5984.472119140625,815.7709716796875,3551.950859375,617.6636810302734,2042.150587158203,2955.94541015625,221.0916851806641,112.64021408081055,6770.41640625,1086.4578796386718,1494.5678234863283,136.02949600219728,3520.4074804687502,630.23,3111.3156933593746,1130.430703125,7874.440612792969,6917.1552734375,3457.6030017089843,13538.206171875,16736.031083984373,455.613310546875,1690.1086596679688,550.96716796875,1102.14458984375,1065.426241455078,499.13489990234376,270.70532958984376,26754.869201660156,321.1635546875,789.923583984375
230,2018-08-16,3513.1856079101562,3270.0268432617186,385.9441333007813,33824.83894042969,580.4886010742188,336.78325012207034,12744.247216796874,3708.412987060547,1668.866748046875,197.6377960205078,2842.73580078125,2106.7239013671874,4202.601328125,13058.359565429686,548.0,2755.9509155273436,8016.87158203125,7954.5067578125,531.957890625,6058.224755859375,822.8035400390625,3577.562158203125,623.7257537841797,2063.242967529297,2970.5622070312497,222.5761413574219,113.96761123657227,6781.21015625,1094.315576171875,1500.5736425781251,136.59724166870117,3559.0648828125004,655.03,3167.0223144531246,1152.367109375,7956.382141113281,6989.454284667969,3497.6171667480467,13686.591577148438,16881.84311035156,462.9238586425781,1731.198779296875,561.933251953125,1110.666484375,1070.933447265625,502.5308013916015,272.51358886718754,26965.77374267578,324.79686630249023,813.0819396972656
231,2018-08-17,3492.6939990234373,3270.0268432617186,387.78387451171875,33790.64999023438,579.5607305908203,337.559736328125,12882.17255859375,3702.504891357422,1668.866748046875,197.72532928466796,2880.92169921875,2093.68427734375,4224.09375,13084.12015625,549.5,2752.333145751953,8010.275781249999,7994.7389453125,532.2196044921875,6084.564599609375,826.31982421875,3547.0237890625,621.1662139892578,2066.0087548828124,2967.1886718749997,221.70292602539064,114.08140636444092,6796.62890625,1099.553966064453,1509.4913977050783,136.76755310058596,3517.83025390625,648.52,3139.6255273437496,1149.1000000000001,7945.135803222656,6983.890563964844,3517.1111364746093,13747.800834960937,16906.77034667969,464.47771728515625,1724.7108251953125,556.1940185546875,1119.1881689453126,1071.7806323242187,497.66835937499997,272.83265625,26990.22930908203,322.55818939208984,809.5924072265625
232,2018-08-20,3538.230559082031,3308.0505322265626,389.3037255859375,34069.865327148436,581.6020855712891,339.6301794433594,12941.938134765624,3738.4070141601565,1678.9054394531252,197.856658782959,2899.590546875,2090.42232421875,4250.545996093751,13107.537426757812,552.5,2749.4392248535155,8007.6356201171875,8172.91083984375,534.051875,6093.595556640626,830.422119140625,3548.04201171875,619.9538269042969,2065.3177087402346,2958.1939453125,221.7902673339844,114.47962551116943,6819.7578125,1117.3648193359375,1512.0394396972656,138.470749206543,3517.83025390625,656.58,3161.5420507812496,1140.698828125,8001.3702392578125,7032.556457519531,3529.4226062011717,13790.4601953125,17016.43801269531,466.03167114257815,1740.930556640625,558.7561865234375,1107.8259228515624,1069.2386999511718,500.13820495605466,272.19445312500005,27185.85076904297,324.062901763916,823.5508117675781
233,2018-08-21,3557.3565417480468,3309.4591625976564,392.6631909179688,33938.80413574219,579.5607305908203,340.8872186279297,12635.437890624999,3659.7857629394534,1677.9929638671877,198.4694804382324,2853.7673828125,2099.388916015625,4267.07859375,12959.998940429687,546.0,2734.2450341796875,7978.609423828125,8213.1436328125,535.3605126953125,6068.760693359375,831.5942138671875,3524.629033203125,622.3785552978516,2021.7501159667968,2954.820703125,223.71128173828126,115.27606380462646,6790.461718750001,1109.5070483398438,1506.7615393066408,140.11719528198242,3501.0786132812505,669.29,3181.633330078125,1138.831796875,8038.323669433594,7077.048767089844,3509.9289062499997,13603.126044921875,16869.380815429686,463.4889111328125,1746.3373901367188,560.1910107421875,1108.2316723632812,1065.0025231933594,499.13489990234376,271.2371484375,26996.341552734375,323.2187574768066,824.81982421875
234,2018-08-22,3589.6876562499997,3313.6839770507813,393.54307128906254,33830.536591796874,573.0655041503907,342.3661688232422,12525.099658203124,3717.5017236328126,1687.118955078125,198.25061767578126,2862.2528515625,2093.68427734375,4308.4103125,12889.7422265625,545.0,2745.097790527344,7991.803149414062,8247.6275,537.454599609375,6077.7921875,833.938330078125,3508.342529296875,619.9538269042969,2021.7501159667968,2934.58212890625,223.44932373046876,115.67429145812989,6856.762500000001,1125.22244140625,1489.10771484375,140.11719528198242,3513.9647460937504,682.0,3198.071005859375,1151.43375,8112.2314453125,7139.616027832031,3541.7346154785155,13714.413774414063,16822.02330078125,462.3587585449219,1743.0934130859375,563.163173828125,1122.02873046875,1061.6134057617187,500.13820495605466,272.40722167968755,27060.532470703125,322.4113624572754,822.9163513183594
235,2018-08-23,3497.2473413085936,3337.6245922851563,392.50316650390624,33511.43465332031,568.9827941894532,338.55797790527345,12405.564794921875,3694.7793383789067,1695.940712890625,197.20005569458007,2833.401484375,2105.99806640625,4276.9982421875,12910.819853515624,553.5,2761.0154614257813,8086.802221679687,8296.3616796875,541.8170556640625,6020.59541015625,836.868603515625,3502.743388671875,615.9123229980469,1986.4383361816406,2946.95009765625,223.27469055175783,115.2191790008545,6949.9453125,1123.2287719726562,1490.9278381347658,139.8882424926758,3499.7906640625,690.99,3195.949814453125,1161.7017968750001,8155.611877441406,7195.231018066406,3549.942531738281,13582.722958984374,16777.158774414063,462.0763037109375,1761.4758471679688,565.007802734375,1117.1592114257812,1061.6134057617187,497.66835937499997,269.8544262695313,27097.2158203125,322.85174118041994,822.2817993164062
236,2018-08-24,3586.044731445312,3347.4828515625,393.7830126953125,33539.92595214844,567.8693096923829,339.51927062988284,11981.062304687499,3774.764860839844,1714.8014990234376,195.93061614990233,2844.4328515625,2117.4957373046873,4367.9273046875005,12880.373847656248,546.0,2758.121724853516,8114.510815429688,8360.1805078125,559.7031494140625,6031.883837890626,838.6266357421874,3492.5644140625,612.9486694335938,1955.3618493652343,2943.57744140625,224.4098474121094,115.37088031768799,6968.51953125,1129.5715954589843,1482.0096911621094,140.11719528198242,3524.2733203125003,669.29,3202.4099609375,1145.366171875,8237.554321289062,7268.9217529296875,3549.942531738281,13796.023999023437,16724.815283203126,461.3699047851563,1767.9638012695314,569.1072460937501,1114.318544921875,1059.4951916503906,499.5207824707031,270.8117309570313,27109.43536376953,321.6406826782227,820.37841796875
237,2018-08-28,3703.0751025390623,3400.99716796875,396.26262939453125,33705.17913574219,573.9933746337891,339.5932305908203,11928.959814453125,3881.563044433594,1702.6335107421876,196.76231536865234,2871.5871679687502,2149.5160400390623,4310.0634375,12842.906459960936,550.5,2785.6160009765626,8201.592944335936,8342.77509765625,571.3072216796876,6029.626904296875,848.0033203125,3514.95880859375,618.0677490234375,1948.0289929199218,2978.4328124999997,226.41817016601564,115.27606380462646,7115.567187500001,1162.8720703125,1486.1956481933594,141.03299621582033,3570.6620703125004,664.02,3247.631552734375,1161.2352343750001,8237.554321289062,7280.04443359375,3573.5408642578122,13977.79646484375,16841.963237304688,464.90161376953125,1779.8584350585938,576.998779296875,1124.05779296875,1068.815107421875,503.6114074707031,274.6409838867188,27424.27276611328,321.4938897705078,825.4541931152344
